Start_time,End_time,Interval,N_45,N_60,N_84,Capa_45,Capa_60,Capa_84,Util_A_45,Util_B_45,Util_A_60,Util_B_60,Util_A_84,Util_B_84,Avg_Stay_A,Avg_Stay_B,Avg_Trav_A,Avg_Trav_B,Production
138,198,60,4,3,5,45,60,84,0.59,0.41,1,0,0.43,0.57,2.55,3.82,9.31,9.65,3537
140,200,60,4,3,5,45,60,84,0.56,0.44,1,0,0.43,0.57,2.6,3.75,8.98,9.63,3492
142,202,60,4,3,5,45,60,84,0.59,0.41,1,0,0.39,0.61,2.6,3.6,8.86,9.65,3537
144,204,60,4,3,5,45,60,84,0.59,0.41,1,0,0.39,0.61,2.55,3.68,8.73,9.52,3597
146,206,60,4,3,5,45,60,84,0.56,0.44,1,0,0.43,0.57,2.6,4.01,8.34,9.78,3384
148,208,60,4,3,5,45,60,84,0.56,0.44,1,0,0.43,0.57,2.59,3.94,8.15,9.86,3384
150,210,60,4,3,5,45,60,84,0.53,0.47,1,0,0.4,0.6,2.67,3.75,8.07,10.1,3255
0,90,90,6,3,5,45,60,84,0.43,0.57,1,0,0.14,0.86,1.72,3.12,15.17,9.31,4011
2,92,90,6,3,5,45,60,84,0.43,0.57,1,0,0.14,0.86,1.72,3.2,14.89,9.1,4011
4,94,90,6,3,5,45,60,84,0.43,0.57,1,0,0.17,0.83,1.72,3.2,14.62,8.87,4155
6,96,90,6,3,5,45,60,84,0.43,0.57,1,0,0.16,0.84,1.72,3.16,14.38,8.61,4239
8,98,90,6,3,5,45,60,84,0.46,0.54,1,0,0.16,0.84,1.7,3.11,13.84,8.41,4368
10,100,90,6,3,5,45,60,84,0.46,0.54,1,0,0.15,0.85,1.72,3.1,13.6,8.38,4452
12,102,90,6,3,5,45,60,84,0.44,0.56,1,0,0.15,0.85,1.72,3.04,13.25,8.2,4581
14,104,90,6,3,5,45,60,84,0.46,0.54,1,0,0.15,0.85,1.71,3.15,13.09,7.85,4626
16,106,90,6,3,5,45,60,84,0.46,0.54,1,0,0.15,0.85,1.71,3.21,12.72,7.65,4626
18,108,90,6,3,5,45,60,84,0.48,0.52,1,0,0.17,0.83,1.71,3.21,12.83,7.42,4695
20,110,90,6,3,5,45,60,84,0.48,0.52,1,0,0.17,0.83,1.72,3.18,12.57,7.44,4839
22,112,90,6,3,5,45,60,84,0.5,0.5,1,0,0.17,0.83,1.72,3.31,12.22,7.47,4794
24,114,90,6,3,5,45,60,84,0.48,0.52,1,0,0.17,0.83,1.72,3.33,12.37,7.42,4779
26,116,90,6,3,5,45,60,84,0.5,0.5,1,0,0.2,0.8,1.71,3.52,12.26,7.42,4740
28,118,90,6,3,5,45,60,84,0.54,0.46,1,0,0.2,0.8,1.7,3.64,12.28,7.57,4680
30,120,90,6,3,5,45,60,84,0.54,0.46,1,0,0.23,0.77,1.71,3.69,12.42,7.75,4620
32,122,90,6,3,5,45,60,84,0.54,0.46,1,0,0.23,0.77,1.7,3.74,12.6,7.74,4620
34,124,90,6,3,5,45,60,84,0.52,0.48,1,0,0.23,0.77,1.7,3.78,12.37,7.52,4635
36,126,90,6,3,5,45,60,84,0.52,0.48,1,0,0.22,0.78,1.72,3.76,12.1,7.5,4719
38,128,90,6,3,5,45,60,84,0.52,0.48,1,0,0.26,0.74,1.72,3.95,11.79,7.65,4635
40,130,90,6,3,5,45,60,84,0.55,0.45,1,0,0.26,0.74,1.71,4.04,12.69,7.38,4785
42,132,90,5,3,5,45,60,84,0.54,0.46,1,0,0.28,0.72,1.69,4.04,12.8,7.68,4824
44,134,90,5,3,5,45,60,84,0.52,0.48,1,0,0.29,0.71,1.72,4,12.66,7.54,4725
46,136,90,5,3,5,45,60,84,0.54,0.46,1,0,0.27,0.73,1.72,3.99,12.43,7.45,4848
48,138,90,4,3,5,45,60,84,0.52,0.48,1,0,0.29,0.71,1.74,3.98,12.46,7.61,4887
50,140,90,4,3,5,45,60,84,0.52,0.48,1,0,0.3,0.7,1.74,3.91,12.49,7.33,4953
52,142,90,4,3,5,45,60,84,0.52,0.48,1,0,0.32,0.68,1.73,4.01,12.14,7.63,4863
54,144,90,4,3,5,45,60,84,0.52,0.48,1,0,0.32,0.68,1.76,3.89,11.85,7.41,4947
56,146,90,4,3,5,45,60,84,0.54,0.46,1,0,0.32,0.68,1.76,3.95,11.66,7.62,4908
58,148,90,4,3,5,45,60,84,0.54,0.46,1,0,0.32,0.68,1.76,3.76,11.34,7.67,4992
60,150,90,4,3,5,45,60,84,0.52,0.48,1,0,0.35,0.65,1.77,3.9,11.66,7.86,4803
62,152,90,4,3,5,45,60,84,0.52,0.48,1,0,0.35,0.65,1.74,3.87,11.52,7.87,4953
64,154,90,4,3,5,45,60,84,0.54,0.46,1,0,0.35,0.65,1.73,4,11.53,7.57,4968
66,156,90,4,3,5,45,60,84,0.52,0.48,1,0,0.35,0.65,1.74,4.04,11.6,7.58,4923
68,158,90,4,3,5,45,60,84,0.54,0.46,1,0,0.34,0.66,1.72,3.91,11.34,7.49,5112
70,160,90,4,3,5,45,60,84,0.54,0.46,1,0,0.36,0.64,1.76,3.85,11.2,7.94,5196
72,162,90,4,3,5,45,60,84,0.54,0.46,1,0,0.36,0.64,1.74,3.75,11.25,7.82,5196
74,164,90,4,3,5,45,60,84,0.56,0.44,1,0,0.35,0.65,1.75,3.83,11.18,7.96,5043
76,166,90,4,3,5,45,60,84,0.56,0.44,1,0,0.37,0.63,1.75,3.75,10.81,7.84,5067
78,168,90,4,3,5,45,60,84,0.58,0.42,1,0,0.37,0.63,1.72,3.88,11.24,7.79,5142
80,170,90,4,3,5,45,60,84,0.56,0.44,1,0,0.35,0.65,1.74,3.77,10.93,7.81,5043
82,172,90,4,3,5,45,60,84,0.54,0.46,1,0,0.36,0.64,1.78,3.87,10.95,7.49,4914
84,174,90,4,3,5,45,60,84,0.56,0.44,1,0,0.39,0.61,1.8,3.81,10.85,7.81,5127
86,176,90,4,3,5,45,60,84,0.56,0.44,1,0,0.41,0.59,1.85,3.7,10.88,7.9,5211
88,178,90,4,3,5,45,60,84,0.54,0.46,1,0,0.41,0.59,1.95,3.71,10.94,7.98,4998
90,180,90,4,3,5,45,60,84,0.54,0.46,1,0,0.42,0.58,2.02,3.65,10.57,8.59,5064
92,182,90,4,3,5,45,60,84,0.58,0.42,1,0,0.41,0.59,2.12,3.83,10.81,8.33,5058
94,184,90,4,3,5,45,60,84,0.58,0.42,1,0,0.41,0.59,2.15,3.88,10.2,8.27,5118
96,186,90,4,3,5,45,60,84,0.56,0.44,1,0,0.41,0.59,2.23,3.83,9.97,8.52,5163
98,188,90,4,3,5,45,60,84,0.54,0.46,1,0,0.41,0.59,2.29,3.91,10,8.79,5118
100,190,90,4,3,5,45,60,84,0.56,0.44,1,0,0.41,0.59,2.32,3.95,9.84,8.61,5223
102,192,90,4,3,5,45,60,84,0.56,0.44,1,0,0.42,0.58,2.34,3.98,9.81,9.31,5139
104,194,90,4,3,5,45,60,84,0.54,0.46,1,0,0.42,0.58,2.31,3.84,9.57,9.11,5244
106,196,90,4,3,5,45,60,84,0.58,0.42,1,0,0.43,0.57,2.3,4.12,9.82,8.88,5298
108,198,90,4,3,5,45,60,84,0.56,0.44,1,0,0.42,0.58,2.36,4.16,9.92,8.54,5169
110,200,90,4,3,5,45,60,84,0.56,0.44,1,0,0.41,0.59,2.38,3.99,9.7,8.59,5253
112,202,90,4,3,5,45,60,84,0.58,0.42,1,0,0.41,0.59,2.37,3.94,9.25,8.91,5298
114,204,90,4,3,5,45,60,84,0.56,0.44,1,0,0.42,0.58,2.33,3.93,9.46,9.2,5319
116,206,90,4,3,5,45,60,84,0.54,0.46,1,0,0.41,0.59,2.39,3.98,9.52,9.07,5106
118,208,90,4,3,5,45,60,84,0.54,0.46,1,0,0.41,0.59,2.4,4.03,9.57,8.88,5016
120,210,90,4,3,5,45,60,84,0.54,0.46,1,0,0.39,0.61,2.42,3.99,9.28,9.23,4932
0,120,120,6,3,5,45,60,84,0.47,0.53,1,0,0.2,0.8,1.73,3.27,14.32,9.09,5460
2,122,120,6,3,5,45,60,84,0.47,0.53,1,0,0.2,0.8,1.73,3.29,14.13,8.9,5544
4,124,120,6,3,5,45,60,84,0.47,0.53,1,0,0.19,0.81,1.71,3.33,13.92,8.72,5688
6,126,120,6,3,5,45,60,84,0.47,0.53,1,0,0.19,0.81,1.72,3.35,13.74,8.53,5772
8,128,120,6,3,5,45,60,84,0.45,0.55,1,0,0.2,0.8,1.73,3.37,13.49,8.36,5901
10,130,120,6,3,5,45,60,84,0.49,0.51,1,0,0.2,0.8,1.72,3.43,13.85,8.37,6051
12,132,120,6,3,5,45,60,84,0.5,0.5,1,0,0.22,0.78,1.71,3.46,13.53,8.18,6174
14,134,120,6,3,5,45,60,84,0.49,0.51,1,0,0.22,0.78,1.74,3.46,13.3,7.93,6219
16,136,120,6,3,5,45,60,84,0.49,0.51,1,0,0.21,0.79,1.74,3.42,13.05,7.75,6387
18,138,120,6,3,5,45,60,84,0.49,0.51,1,0,0.22,0.78,1.73,3.49,13.01,7.57,6411
20,140,120,6,3,5,45,60,84,0.49,0.51,1,0,0.23,0.77,1.73,3.51,12.67,7.57,6477
22,142,120,6,3,5,45,60,84,0.5,0.5,1,0,0.25,0.75,1.73,3.64,12.32,7.59,6432
24,144,120,6,3,5,45,60,84,0.5,0.5,1,0,0.24,0.76,1.76,3.62,12.42,7.54,6456
26,146,120,6,3,5,45,60,84,0.51,0.49,1,0,0.25,0.75,1.75,3.69,12.29,7.54,6417
28,148,120,6,3,5,45,60,84,0.53,0.47,1,0,0.24,0.76,1.75,3.69,12.43,7.65,6396
30,150,120,6,3,5,45,60,84,0.53,0.47,1,0,0.27,0.73,1.75,3.77,12.53,7.74,6336
32,152,120,6,3,5,45,60,84,0.53,0.47,1,0,0.27,0.73,1.72,3.82,12.72,7.72,6402
34,154,120,6,3,5,45,60,84,0.51,0.49,1,0,0.27,0.73,1.73,3.83,12.56,7.54,6417
36,156,120,6,3,5,45,60,84,0.51,0.49,1,0,0.29,0.71,1.73,3.83,12.35,7.54,6501
38,158,120,6,3,5,45,60,84,0.54,0.46,1,0,0.29,0.71,1.72,3.92,12.18,7.7,6477
40,160,120,6,3,5,45,60,84,0.55,0.45,1,0,0.3,0.7,1.74,3.88,12.1,7.48,6690
42,162,120,5,3,5,45,60,84,0.54,0.46,1,0,0.31,0.69,1.74,3.95,12.23,7.74,6561
44,164,120,5,3,5,45,60,84,0.54,0.46,1,0,0.31,0.69,1.74,3.97,12.06,7.59,6477
46,166,120,5,3,5,45,60,84,0.56,0.44,1,0,0.32,0.68,1.74,3.96,11.82,7.59,6600
48,168,120,4,3,5,45,60,84,0.54,0.46,1,0,0.32,0.68,1.75,3.92,11.82,7.72,6675
50,170,120,4,3,5,45,60,84,0.54,0.46,1,0,0.33,0.67,1.74,3.83,11.84,7.68,6681
52,172,120,4,3,5,45,60,84,0.54,0.46,1,0,0.33,0.67,1.77,3.91,11.69,7.92,6507
54,174,120,4,3,5,45,60,84,0.56,0.44,1,0,0.36,0.64,1.76,3.84,11.34,7.77,6780
56,176,120,4,3,5,45,60,84,0.56,0.44,1,0,0.39,0.61,1.81,3.91,11.16,7.95,6696
58,178,120,4,3,5,45,60,84,0.56,0.44,1,0,0.38,0.62,1.88,3.78,10.95,7.99,6780
60,180,120,4,3,5,45,60,84,0.56,0.44,1,0,0.4,0.6,1.95,3.88,11.07,8.45,6612
62,182,120,4,3,5,45,60,84,0.56,0.44,1,0,0.39,0.61,2.03,3.85,10.89,8.44,6696
64,184,120,4,3,5,45,60,84,0.57,0.43,1,0,0.41,0.59,2.04,4.02,10.87,8.2,6771
66,186,120,4,3,5,45,60,84,0.54,0.46,1,0,0.39,0.61,2.12,3.91,10.91,8.68,6771
68,188,120,4,3,5,45,60,84,0.54,0.46,1,0,0.38,0.62,2.16,3.88,10.69,8.49,6855
70,190,120,4,3,5,45,60,84,0.54,0.46,1,0,0.39,0.61,2.2,3.95,10.72,8.96,6831
72,192,120,4,3,5,45,60,84,0.56,0.44,1,0,0.39,0.61,2.18,3.86,10.69,8.86,6876
74,194,120,4,3,5,45,60,84,0.56,0.44,1,0,0.38,0.63,2.18,3.79,10.64,8.98,6852
76,196,120,4,3,5,45,60,84,0.56,0.44,1,0,0.4,0.6,2.19,3.89,10.43,8.84,6852
78,198,120,4,3,5,45,60,84,0.57,0.43,1,0,0.4,0.6,2.2,3.98,10.78,8.83,6807
80,200,120,4,3,5,45,60,84,0.56,0.44,1,0,0.38,0.63,2.25,3.9,10.56,8.59,6762
82,202,120,4,3,5,45,60,84,0.56,0.44,1,0,0.38,0.63,2.26,3.92,10.5,8.43,6762
84,204,120,4,3,5,45,60,84,0.54,0.46,1,0,0.38,0.63,2.26,3.87,10.48,8.8,6807
86,206,120,4,3,5,45,60,84,0.54,0.46,1,0,0.38,0.63,2.26,3.83,10.49,8.89,6807
88,208,120,4,3,5,45,60,84,0.53,0.47,1,0,0.38,0.62,2.28,3.88,10.54,9,6510
90,210,120,4,3,5,45,60,84,0.53,0.47,1,0,0.39,0.61,2.28,3.84,10.34,9.11,6426
0,150,150,6,3,5,45,60,84,0.48,0.53,1,0,0.24,0.76,1.76,3.43,13.92,8.79,7176
2,152,150,6,3,5,45,60,84,0.48,0.52,1,0,0.24,0.76,1.74,3.46,13.79,8.64,7326
4,154,150,6,3,5,45,60,84,0.48,0.52,1,0,0.24,0.76,1.73,3.46,13.65,8.49,7470
6,156,150,6,3,5,45,60,84,0.48,0.52,1,0,0.25,0.75,1.74,3.49,13.47,8.36,7554
8,158,150,6,3,5,45,60,84,0.49,0.51,1,0,0.25,0.75,1.72,3.45,13.32,8.27,7743
10,160,150,6,3,5,45,60,84,0.5,0.5,1,0,0.25,0.75,1.74,3.43,13.01,8.25,7956
12,162,150,6,3,5,45,60,84,0.51,0.49,1,0,0.25,0.75,1.75,3.5,12.84,8.13,7911
14,164,150,6,3,5,45,60,84,0.51,0.49,1,0,0.25,0.75,1.75,3.53,12.59,7.9,7971
16,166,150,6,3,5,45,60,84,0.51,0.49,1,0,0.26,0.74,1.75,3.49,12.34,7.81,8139
18,168,150,6,3,5,45,60,84,0.51,0.49,1,0,0.26,0.74,1.74,3.52,12.28,7.66,8199
20,170,150,6,3,5,45,60,84,0.51,0.49,1,0,0.27,0.73,1.74,3.52,12.05,7.79,8205
22,172,150,6,3,5,45,60,84,0.52,0.48,1,0,0.27,0.73,1.76,3.62,11.88,7.81,8076
24,174,150,6,3,5,45,60,84,0.53,0.47,1,0,0.3,0.7,1.76,3.62,11.79,7.79,8289
26,176,150,6,3,5,45,60,84,0.53,0.47,1,0,0.32,0.68,1.8,3.7,11.66,7.79,8205
28,178,150,6,3,5,45,60,84,0.55,0.45,1,0,0.31,0.69,1.87,3.71,11.74,7.89,8184
30,180,150,6,3,5,45,60,84,0.56,0.44,1,0,0.32,0.68,1.92,3.77,11.74,8.18,8145
32,182,150,6,3,5,45,60,84,0.56,0.44,1,0,0.32,0.68,1.98,3.81,11.81,8.16,8145
34,184,150,6,3,5,45,60,84,0.55,0.45,1,0,0.33,0.67,2.01,3.86,11.67,8.01,8220
36,186,150,6,3,5,45,60,84,0.53,0.47,1,0,0.33,0.67,2.07,3.76,11.54,8.36,8349
38,188,150,6,3,5,45,60,84,0.55,0.45,1,0,0.33,0.67,2.1,3.9,11.41,8.44,8220
40,190,150,6,3,5,45,60,84,0.56,0.44,1,0,0.33,0.67,2.13,3.95,11.47,8.27,8325
42,192,150,5,3,5,45,60,84,0.56,0.44,1,0,0.34,0.66,2.13,4,11.49,8.54,8241
44,194,150,5,3,5,45,60,84,0.54,0.46,1,0,0.34,0.66,2.12,3.92,11.37,8.42,8286
46,196,150,5,3,5,45,60,84,0.56,0.44,1,0,0.35,0.65,2.12,4.03,11.24,8.39,8385
48,198,150,4,3,5,45,60,84,0.55,0.45,1,0,0.35,0.65,2.16,3.99,11.31,8.53,8340
50,200,150,4,3,5,45,60,84,0.55,0.45,1,0,0.35,0.65,2.16,3.92,11.32,8.3,8400
52,202,150,4,3,5,45,60,84,0.56,0.44,1,0,0.35,0.65,2.17,3.94,11.14,8.6,8355
54,204,150,4,3,5,45,60,84,0.55,0.45,1,0,0.35,0.65,2.15,3.88,10.94,8.54,8460
56,206,150,4,3,5,45,60,84,0.55,0.45,1,0,0.36,0.64,2.16,3.97,10.8,8.72,8292
58,208,150,4,3,5,45,60,84,0.55,0.45,1,0,0.36,0.64,2.16,3.89,10.62,8.78,8292
60,210,150,4,3,5,45,60,84,0.55,0.45,1,0,0.38,0.63,2.18,3.99,10.81,8.87,7974
0,180,180,6,3,5,45,60,84,0.51,0.49,1,0,0.29,0.71,1.91,3.47,12.77,9.05,8985
2,182,180,6,3,5,45,60,84,0.51,0.49,1,0,0.29,0.71,1.98,3.49,12.67,8.91,9069
4,184,180,6,3,5,45,60,84,0.51,0.49,1,0,0.3,0.7,1.99,3.53,12.53,8.79,9273
6,186,180,6,3,5,45,60,84,0.5,0.5,1,0,0.29,0.71,2.05,3.47,12.44,8.96,9402
8,188,180,6,3,5,45,60,84,0.5,0.5,1,0,0.29,0.71,2.08,3.49,12.35,8.81,9486
10,190,180,6,3,5,45,60,84,0.51,0.49,1,0,0.29,0.71,2.1,3.54,12.23,8.82,9591
12,192,180,6,3,5,45,60,84,0.53,0.47,1,0,0.29,0.71,2.1,3.59,12.04,8.72,9591
14,194,180,6,3,5,45,60,84,0.52,0.48,1,0,0.29,0.71,2.09,3.55,11.85,8.52,9780
16,196,180,6,3,5,45,60,84,0.52,0.48,1,0,0.3,0.7,2.09,3.6,11.7,8.41,9924
18,198,180,6,3,5,45,60,84,0.52,0.48,1,0,0.3,0.7,2.12,3.62,11.74,8.27,9864
20,200,180,6,3,5,45,60,84,0.52,0.48,1,0,0.3,0.7,2.12,3.63,11.56,8.27,9924
22,202,180,6,3,5,45,60,84,0.54,0.46,1,0,0.3,0.7,2.12,3.68,11.36,8.35,9924
24,204,180,6,3,5,45,60,84,0.53,0.47,1,0,0.3,0.7,2.11,3.68,11.36,8.39,9969
26,206,180,6,3,5,45,60,84,0.53,0.47,1,0,0.3,0.7,2.12,3.78,11.25,8.4,9801
28,208,180,6,3,5,45,60,84,0.54,0.46,1,0,0.3,0.7,2.13,3.81,11.32,8.51,9696
30,210,180,6,3,5,45,60,84,0.55,0.45,1,0,0.31,0.69,2.13,3.88,11.4,8.54,9507
0,210,210,6,3,5,45,60,84,0.51,0.49,1,0,0.29,0.71,2.11,3.6,12.31,9.27,10347
0,30,30,5,3,5,45,60,84,0,1,0,0,0,1,0,1.94,0,13.17,342
2,32,30,5,3,5,45,60,84,0,1,1,0,0,1,1.17,1.8,26,12.32,486
4,34,30,5,3,5,45,60,84,0,1,1,0,0,1,1.72,1.73,26,11,615
6,36,30,5,3,5,45,60,84,0.25,0.75,1,0,0,1,1.84,1.75,16.33,10.75,660
8,38,30,5,3,5,45,60,84,0.25,0.75,1,0,0,1,1.84,1.66,15.33,9.98,828
10,40,30,5,3,5,45,60,84,0.33,0.67,1,0,0,1,1.74,1.62,15.78,9.5,1086
12,42,30,5,3,5,45,60,84,0.29,0.71,1,0,0,1,1.74,1.65,15.11,9.38,1131
14,44,30,5,3,5,45,60,84,0.38,0.63,1,0,0,1,1.76,1.65,12.39,8.95,1176
16,46,30,5,3,5,45,60,84,0.33,0.67,1,0,0,1,1.76,1.62,13.89,8.52,1365
18,48,30,6,3,5,45,60,84,0.33,0.67,1,0,0,1,1.76,1.59,13.48,8.08,1533
20,50,30,6,3,5,45,60,84,0.33,0.67,1,0,0,1,1.74,1.59,12.98,7.64,1677
22,52,30,6,3,5,45,60,84,0.36,0.64,1,0,0,1,1.77,1.54,11.36,8.43,1851
24,54,30,6,3,5,45,60,84,0.36,0.64,1,0,0,1,1.77,1.45,10.5,7.53,1935
26,56,30,6,2,5,45,60,84,0.42,0.58,1,0,0,1,1.69,1.48,10.13,7.61,1980
28,58,30,6,2,5,45,60,84,0.42,0.58,1,0,0,1,1.69,1.45,9.15,7.8,2064
30,60,30,6,2,5,45,60,84,0.43,0.57,1,0,0,1,1.7,1.45,7.91,7.13,2070
32,62,30,6,2,5,45,60,84,0.43,0.57,1,0,0,1,1.71,1.46,8.74,6.55,2070
34,64,30,6,2,5,45,60,84,0.43,0.57,1,0,0,1,1.63,1.48,8.97,6.82,2070
36,66,30,6,2,5,45,60,84,0.38,0.62,1,0,0,1,1.68,1.48,8.23,6.64,2109
38,68,30,6,2,5,45,60,84,0.43,0.57,1,0,0,1,1.59,1.42,8.05,6.8,2154
40,70,30,6,2,5,45,60,84,0.36,0.64,1,0,0,1,1.66,1.4,7.24,7.42,2070
42,72,30,6,2,5,45,60,84,0.38,0.62,1,0,0,1,1.63,1.46,7.2,6.76,1941
44,74,30,6,2,5,45,60,84,0.36,0.64,1,0,0,1,1.56,1.43,8.44,6.71,2154
46,76,30,6,2,5,45,60,84,0.43,0.57,1,0,0,1,1.58,1.47,7.22,6.51,2010
48,78,30,6,2,5,45,60,84,0.43,0.57,1,0,0,1,1.56,1.45,7.25,6.54,1950
50,80,30,6,2,5,45,60,84,0.43,0.57,1,0,0,1,1.5,1.47,7.63,6.41,1866
52,82,30,6,2,5,45,60,84,0.42,0.58,1,0,0,1,1.5,1.49,7.84,6.38,1836
54,84,30,6,2,5,45,60,84,0.46,0.54,1,0,0,1,1.56,1.45,7.81,6.17,1881
56,86,30,6,2,5,45,60,84,0.45,0.55,1,0,0,1,1.63,1.45,7.24,6.54,1791
58,88,30,6,2,5,45,60,84,0.45,0.55,1,0,0,1,1.58,1.46,9.91,6.41,1683
60,90,30,6,2,5,45,60,84,0.44,0.56,1,0,0,1,1.59,1.41,10.84,6.83,1845
62,92,30,6,2,5,45,60,84,0.6,0.4,1,0,0,1,1.56,1.39,10.48,7.06,1746
64,94,30,6,2,5,45,60,84,0.55,0.45,1,0,0,1,1.56,1.36,9.59,7.72,1707
66,96,30,6,2,5,45,60,84,0.55,0.45,1,0,0,1,1.51,1.37,10.09,8.22,1623
68,98,30,6,2,5,45,60,84,0.56,0.44,1,0,0,1,1.58,1.4,9.41,7.96,1533
70,100,30,6,2,5,45,60,84,0.63,0.38,1,0,0,1,1.58,1.41,8.22,8.29,1572
72,102,30,5,2,5,45,60,84,0.63,0.38,1,0,0,1,1.74,1.4,8.84,7.82,1632
74,104,30,5,2,5,45,60,84,0.5,0.5,1,0,0,1,1.8,1.35,9.26,7.96,1548
76,106,30,5,2,5,45,60,84,0.57,0.43,1,0,0,1,1.8,1.36,8.29,7.54,1503
78,108,30,5,2,5,45,60,84,0.57,0.43,1,0,0,1,1.8,1.38,7.13,7.29,1503
80,110,30,5,2,5,45,60,84,0.71,0.29,1,0,0,1,1.74,1.4,8.37,7.11,1587
82,112,30,5,2,5,45,60,84,0.63,0.38,1,0,0,1,1.68,1.33,8.92,7.47,1572
84,114,30,5,2,5,45,60,84,0.5,0.5,1,0,0,1,1.77,1.38,8.14,7.93,1488
86,116,30,5,2,5,45,60,84,0.5,0.5,1,0,0,1,1.75,1.4,9.27,7.43,1488
88,118,30,5,2,5,45,60,84,0.5,0.5,1,0,0,1,2.05,1.46,8.55,7.81,1572
90,120,30,5,2,5,45,60,84,0.44,0.56,1,0,0,1,1.96,1.52,9.2,8.86,1533
92,122,30,5,2,5,45,60,84,0.29,0.71,1,0,0,1,2.29,1.52,10.96,8.21,1443
94,124,30,5,2,5,45,60,84,0.44,0.56,1,0,0,1,2.02,1.57,9.63,7.92,1617
96,126,30,5,2,5,45,60,84,0.44,0.56,1,0,0,1,2.04,1.57,8.54,7.63,1617
98,128,30,5,1,5,45,60,84,0.4,0.6,1,0,0,1,2.04,1.49,7.61,7.62,1830
100,130,30,5,1,5,45,60,84,0.4,0.6,1,0,0,1,2.02,1.55,10,7.48,1662
102,132,30,5,1,5,45,60,84,0.3,0.7,1,0,0,1,1.96,1.5,9.5,7.41,1686
104,134,30,5,1,5,45,60,84,0.4,0.6,1,0,0,1,1.92,1.53,8.42,6.71,1686
106,136,30,5,1,5,45,60,84,0.36,0.64,1,0,0,1,1.98,1.48,7.62,7.16,1815
108,138,30,5,1,5,45,60,84,0.42,0.58,1,0,0,1,1.82,1.54,9.05,6.96,1692
110,140,30,5,1,5,45,60,84,0.36,0.64,1,0,0,1,1.86,1.55,8.75,6.65,1647
112,142,30,5,1,5,45,60,84,0.44,0.56,1,0,0,1,1.86,1.59,7.97,6.59,1557
114,144,30,5,1,5,45,60,84,0.45,0.55,1,0,0,1,1.86,1.49,7.05,6.73,1731
116,146,30,5,1,5,45,60,84,0.45,0.55,1,0,0,1,1.59,1.49,7.63,6.63,1647
118,148,30,5,1,5,45,60,84,0.45,0.55,0,0,0,1,1.6,1.43,6.82,7.31,1503
120,150,30,5,1,5,45,60,84,0.5,0.5,0,0,0,1,1.6,1.48,6,6.55,1458
122,152,30,5,1,5,45,60,84,0.44,0.56,0,0,0,1,1.65,1.39,6.77,6.37,1497
124,154,30,5,1,5,45,60,84,0.44,0.56,0,0,0,1,1.6,1.39,8.73,7.02,1413
126,156,30,5,1,5,45,60,84,0.44,0.56,0,0,0,1,1.68,1.38,7.78,6.09,1497
128,158,30,5,1,5,45,60,84,0.5,0.5,0,0,0,1,1.68,1.45,6.78,6.6,1284
130,160,30,5,1,5,45,60,84,0.5,0.5,0,0,0,1,1.68,1.43,5.78,6.96,1368
132,162,30,5,1,5,45,60,84,0.5,0.5,1,0,0,1,1.68,1.42,9.33,7.41,1344
134,164,30,5,1,5,45,60,84,0.5,0.5,1,0,0,1,1.47,1.44,10.16,7.21,1344
136,166,30,5,1,5,45,60,84,0.5,0.5,1,0,0,1,1.76,1.43,11.6,7.15,1170
138,168,30,5,1,5,45,60,84,0.5,0.5,1,0,0,1,1.76,1.44,10.61,6.98,1254
140,170,30,5,1,5,45,60,84,0.43,0.57,1,0,0,1,1.75,1.39,8.79,7.4,1275
142,172,30,5,1,5,45,60,84,0.43,0.57,1,0,0,1,1.68,1.39,10.11,8.44,1443
144,174,30,5,1,5,45,60,84,0.43,0.57,1,0,0,1,1.71,1.42,9.05,10.34,1359
146,176,30,5,1,5,45,60,84,0.43,0.57,1,0,0,1,1.71,1.41,8.25,9.28,1443
148,178,30,5,1,5,45,60,84,0.38,0.63,1,0,0,1,1.71,1.41,7.45,10.2,1488
150,180,30,4,1,5,45,60,84,0.38,0.63,1,0,0,1,1.71,1.46,6.61,9.02,1572
152,182,30,5,2,5,45,60,84,0.38,0.63,1,0,0,1,1.71,1.61,5.84,8.91,1488
154,184,30,5,2,5,45,60,84,0.43,0.57,1,0,0,1,1.7,1.77,6.78,8.82,1527
156,186,30,5,2,5,45,60,84,0.38,0.63,1,0,0,1,1.7,1.88,6.14,9.01,1572
158,188,30,5,2,5,45,60,84,0.33,0.67,1,0,0,1,1.7,2.08,5.33,8.65,1617
160,190,30,5,2,5,45,60,84,0.38,0.63,1,0,0,1,1.7,2.49,5.76,8.83,1572
162,192,30,5,2,5,45,60,84,0.44,0.56,1,0,0,1,1.68,2.71,5.6,8.07,1557
164,194,30,5,2,5,45,60,84,0.38,0.63,1,0,0,1,1.81,2.8,6.3,7.72,1428
166,196,30,5,2,5,45,60,84,0.4,0.6,1,0,0,1,1.84,2.65,6.97,7.11,1602
168,198,30,5,2,5,45,60,84,0.4,0.6,1,0,0,1,1.99,2.84,11.37,7,1662
170,200,30,5,2,5,45,60,84,0.44,0.56,1,0,0,1,2.08,3,10.95,7.31,1641
172,202,30,5,2,5,45,60,84,0.45,0.55,1,0,0,1,1.98,3.4,9.76,7.27,1479
174,204,30,5,2,5,45,60,84,0.44,0.56,1,0,0,1,2.13,3.69,11.32,6.74,1449
